0 9999 0 1 0
1 9998 1 0 1
2 9998 1 0 1
3 9998 1 0 1
4 9998 1 0 1
5 9998 1 0 1
6 9998 1 0 1
7 9998 1 0 1
8 9998 0 1 1
9 9998 0 1 1
10 9998 0 1 1
11 9997 1 1 1
12 9996 2 1 1
13 9995 3 1 1
14 9995 3 1 1
15 9995 3 1 1
16 9995 1 3 1
17 9995 1 2 2
18 9994 2 1 3
19 9993 3 1 3
20 9993 3 0 4
21 9991 3 1 5
22 9991 3 1 5
23 9990 4 1 5
24 9989 3 3 5
25 9987 4 3 6
26 9987 3 4 6
27 9985 5 3 7
28 9985 4 3 8
29 9984 5 3 8
30 9983 6 3 8
31 9982 5 5 8
32 9980 6 6 8
33 9978 8 5 9
34 9976 8 6 10
35 9974 9 7 10
36 9972 10 7 11
37 9971 7 10 12
38 9971 6 10 13
39 9970 6 9 15
40 9967 9 7 17
41 9966 6 11 17
42 9964 7 11 18
43 9963 7 11 19
44 9960 8 8 24
45 9959 4 9 28
46 9958 5 7 30
47 9957 4 7 32
48 9955 4 8 33
49 9950 6 10 34
50 9947 7 11 35
51 9946 8 10 36
52 9942 11 10 37
53 9940 11 10 39
54 9937 11 12 40
55 9934 11 11 44
56 9932 10 13 45
57 9931 11 11 47
58 9931 11 9 49
59 9929 10 11 50
60 9925 10 11 54
61 9922 11 12 55
62 9921 10 13 56
63 9918 10 12 60
64 9916 12 11 61
65 9915 13 10 62
66 9914 12 11 63
67 9914 12 9 65
68 9912 11 9 68
69 9909 14 6 71
70 9907 11 8 74
71 9907 9 10 74
72 9906 9 9 76
73 9904 10 8 78
74 9902 10 10 78
75 9899 10 12 79
76 9896 13 10 81
77 9892 15 11 82
78 9891 14 11 84
79 9890 11 13 86
80 9888 10 15 87
81 9884 12 14 90
82 9880 13 12 95
83 9879 10 15 96
84 9874 13 16 97
85 9872 12 19 97
86 9866 16 18 100
87 9864 14 17 105
88 9860 11 22 107
89 9856 14 20 110
90 9853 13 21 113
91 9848 14 22 116
92 9847 15 18 120
93 9843 13 21 123
94 9839 15 20 126
95 9836 14 21 129
96 9832 13 25 130
97 9823 18 28 131
98 9819 17 29 135
99 9812 20 27 141
100 9811 17 27 145
101 9807 20 21 152
102 9805 19 19 157
103 9801 20 20 159
104 9800 20 19 161
105 9800 18 19 163
106 9797 20 18 165
107 9795 19 17 169
108 9792 17 17 174
109 9791 18 15 176
110 9788 18 14 180
111 9787 19 12 182
112 9784 20 12 184
113 9781 19 14 186
114 9778 19 17 186
115 9776 17 20 187
116 9775 15 18 192
117 9771 16 18 195
118 9768 16 19 197
119 9767 14 21 198
120 9763 14 21 202
121 9758 15 20 207
122 9755 14 17 214
123 9751 16 17 216
124 9746 15 21 218
125 9746 13 18 223
126 9743 14 19 224
127 9736 14 26 224
128 9734 11 27 228
129 9729 15 25 231
130 9726 14 28 232
131 9724 15 21 240
132 9721 18 19 242
133 9720 12 25 243
134 9716 14 26 244
135 9712 17 23 248
136 9707 19 26 248
137 9703 17 27 253
138 9698 19 28 255
139 9695 19 28 258
140 9693 17 27 263
141 9689 16 25 270
142 9686 16 25 273
143 9684 14 26 276
144 9680 14 26 280
145 9677 14 24 285
146 9675 15 24 286
147 9674 12 27 287
148 9666 14 27 293
149 9662 16 24 298
150 9659 18 22 301
151 9656 20 18 306
152 9656 17 19 308
153 9652 17 20 311
154 9648 18 18 316
155 9645 17 19 319
156 9645 15 19 321
157 9642 15 19 324
158 9637 17 18 328
159 9634 18 17 331
160 9630 17 20 333
161 9629 15 16 340
162 9626 15 17 342
163 9623 13 21 343
164 9620 13 22 345
165 9615 12 23 350
166 9611 14 20 355
167 9608 13 22 357
168 9605 14 20 361
169 9604 11 23 362
170 9601 11 22 366
171 9595 14 20 371
172 9592 16 18 374
173 9591 17 14 378
174 9590 13 15 382
175 9589 12 15 384
176 9586 15 12 387
177 9585 13 11 391
178 9581 14 11 394
179 9580 10 15 395
180 9576 12 13 399
181 9573 12 15 400
182 9571 9 17 403
183 9566 13 15 406
184 9565 13 13 409
185 9562 14 11 413
186 9555 14 17 414
187 9549 15 18 418
188 9544 18 17 421
189 9542 17 17 424
190 9537 19 18 426
191 9532 19 19 430
192 9526 17 24 433
193 9521 16 28 435
194 9517 17 29 437
195 9509 21 31 439
196 9505 20 31 444
197 9500 22 29 449
198 9497 19 27 457
199 9489 21 25 465
200 9484 24 21 471
201 9481 25 18 476
202 9474 30 17 479
203 9470 29 20 481
204 9466 27 19 488
205 9465 25 15 495
206 9460 24 16 500
207 9454 26 18 502
208 9452 22 18 508
209 9445 21 24 510
210 9445 20 23 512
211 9444 18 23 515
212 9442 18 20 520
213 9437 16 25 522
214 9428 20 23 529
215 9420 20 25 535
216 9415 20 23 542
217 9411 21 24 544
218 9407 23 24 546
219 9402 23 22 553
220 9398 21 21 560
221 9395 20 22 563
222 9391 20 18 571
223 9389 20 15 576
224 9388 18 16 578
225 9385 18 16 581
226 9383 17 18 582
227 9381 15 18 586
228 9375 16 19 590
229 9370 17 19 594
230 9367 18 16 599
231 9363 20 17 600
232 9361 19 17 603
233 9357 21 15 607
234 9356 17 18 609
235 9349 21 20 610
236 9347 20 21 612
237 9343 21 19 617
238 9341 23 18 618
239 9333 26 19 622
240 9330 23 20 627
241 9327 21 21 631
242 9322 19 25 634
243 9313 21 27 639
244 9305 24 26 645
245 9301 24 24 651
246 9289 28 29 654
247 9286 27 31 656
248 9281 28 28 663
249 9275 30 29 666
250 9271 32 24 673
251 9268 29 26 677
252 9264 28 25 683
253 9258 30 26 686
