1 9.991960e-01 7.080000e-04 9.600000e-05
2 9.986320e-01 1.092000e-03 2.760000e-04
3 9.976120e-01 1.884000e-03 5.040000e-04
4 9.962680e-01 2.796000e-03 9.360000e-04
5 9.945960e-01 3.876000e-03 1.528000e-03
6 9.926040e-01 5.088000e-03 2.308000e-03
7 9.903920e-01 6.348000e-03 3.260000e-03
8 9.877560e-01 7.632000e-03 4.612000e-03
9 9.845280e-01 9.536000e-03 5.936000e-03
10 9.812160e-01 1.096400e-02 7.820000e-03
11 9.773960e-01 1.273200e-02 9.872000e-03
12 9.730560e-01 1.465600e-02 1.228800e-02
13 9.682320e-01 1.677600e-02 1.499200e-02
14 9.631040e-01 1.880000e-02 1.809600e-02
15 9.575200e-01 2.081600e-02 2.166400e-02
16 9.511440e-01 2.337200e-02 2.548400e-02
17 9.447640e-01 2.555600e-02 2.968000e-02
18 9.379200e-01 2.784400e-02 3.423600e-02
19 9.306320e-01 3.006000e-02 3.930800e-02
20 9.228640e-01 3.246800e-02 4.466800e-02
21 9.144640e-01 3.506800e-02 5.046800e-02
22 9.054800e-01 3.749600e-02 5.702400e-02
23 8.966320e-01 3.978000e-02 6.358800e-02
24 8.869560e-01 4.213600e-02 7.090800e-02
25 8.768600e-01 4.474800e-02 7.839200e-02
26 8.665480e-01 4.684400e-02 8.660800e-02
27 8.558640e-01 4.911200e-02 9.502400e-02
28 8.444800e-01 5.154800e-02 1.039720e-01
29 8.326680e-01 5.436400e-02 1.129680e-01
30 8.204320e-01 5.708000e-02 1.224880e-01
31 8.079240e-01 5.940800e-02 1.326680e-01
32 7.952920e-01 6.140400e-02 1.433040e-01
33 7.821800e-01 6.379200e-02 1.540280e-01
34 7.689320e-01 6.561200e-02 1.654560e-01
35 7.556680e-01 6.691600e-02 1.774160e-01
36 7.418600e-01 6.901200e-02 1.891280e-01
37 7.277560e-01 7.085200e-02 2.013920e-01
38 7.137320e-01 7.242000e-02 2.138480e-01
39 6.999120e-01 7.324400e-02 2.268440e-01
40 6.855800e-01 7.476800e-02 2.396520e-01
41 6.709760e-01 7.587200e-02 2.531520e-01
42 6.565360e-01 7.674000e-02 2.667240e-01
43 6.419520e-01 7.757200e-02 2.804760e-01
44 6.269720e-01 7.854400e-02 2.944840e-01
45 6.117840e-01 7.985200e-02 3.083640e-01
46 5.962280e-01 8.120800e-02 3.225640e-01
47 5.807400e-01 8.237600e-02 3.368840e-01
48 5.650600e-01 8.346400e-02 3.514760e-01
49 5.498840e-01 8.418000e-02 3.659360e-01
50 5.342600e-01 8.491600e-02 3.808240e-01
51 5.188880e-01 8.525600e-02 3.958560e-01
52 5.034480e-01 8.576000e-02 4.107920e-01
53 4.882440e-01 8.587200e-02 4.258840e-01
54 4.733160e-01 8.534800e-02 4.413360e-01
55 4.584560e-01 8.541200e-02 4.561320e-01
56 4.442800e-01 8.474800e-02 4.709720e-01
57 4.302840e-01 8.370000e-02 4.860160e-01
58 4.164000e-01 8.267200e-02 5.009280e-01
59 4.025880e-01 8.197200e-02 5.154400e-01
60 3.891600e-01 8.144400e-02 5.293960e-01
61 3.758480e-01 8.042400e-02 5.437280e-01
62 3.628680e-01 7.910400e-02 5.580280e-01
63 3.504520e-01 7.782800e-02 5.717200e-01
64 3.380760e-01 7.643200e-02 5.854920e-01
65 3.264720e-01 7.509200e-02 5.984360e-01
66 3.148080e-01 7.402800e-02 6.111640e-01
67 3.035560e-01 7.280400e-02 6.236400e-01
68 2.923320e-01 7.124000e-02 6.364280e-01
69 2.814480e-01 6.948800e-02 6.490640e-01
70 2.707440e-01 6.853200e-02 6.607240e-01
71 2.606520e-01 6.674000e-02 6.726080e-01
72 2.505760e-01 6.540400e-02 6.840200e-01
73 2.410480e-01 6.387600e-02 6.950760e-01
74 2.316840e-01 6.233600e-02 7.059800e-01
75 2.226560e-01 6.064800e-02 7.166960e-01
76 2.141840e-01 5.885200e-02 7.269640e-01
77 2.057640e-01 5.690400e-02 7.373320e-01
78 1.978720e-01 5.518800e-02 7.469400e-01
79 1.902720e-01 5.323200e-02 7.564960e-01
80 1.827960e-01 5.131600e-02 7.658880e-01
81 1.758800e-01 4.927200e-02 7.748480e-01
82 1.693960e-01 4.722400e-02 7.833800e-01
83 1.631360e-01 4.517200e-02 7.916920e-01
84 1.566720e-01 4.388400e-02 7.994440e-01
85 1.504880e-01 4.254400e-02 8.069680e-01
86 1.444120e-01 4.144000e-02 8.141480e-01
87 1.386240e-01 4.011200e-02 8.212640e-01
88 1.330080e-01 3.871600e-02 8.282760e-01
89 1.272080e-01 3.781200e-02 8.349800e-01
90 1.216440e-01 3.670800e-02 8.416480e-01
91 1.165680e-01 3.538000e-02 8.480520e-01
92 1.117360e-01 3.417200e-02 8.540920e-01
93 1.069880e-01 3.316800e-02 8.598440e-01
94 1.023200e-01 3.216400e-02 8.655160e-01
95 9.750400e-02 3.118000e-02 8.713160e-01
96 9.303200e-02 3.044000e-02 8.765280e-01
97 8.870800e-02 2.958800e-02 8.817040e-01
98 8.455600e-02 2.845200e-02 8.869920e-01
99 8.046400e-02 2.765600e-02 8.918800e-01
100 7.668800e-02 2.689600e-02 8.964160e-01
101 7.303600e-02 2.614400e-02 9.008200e-01
102 6.951200e-02 2.514800e-02 9.053400e-01
103 6.630000e-02 2.394400e-02 9.097560e-01
104 6.318400e-02 2.302400e-02 9.137920e-01
105 6.041600e-02 2.192000e-02 9.176640e-01
106 5.778800e-02 2.086400e-02 9.213480e-01
107 5.532800e-02 1.977600e-02 9.248960e-01
