0 37635 1 0
1 37634 2 0
2 37633 3 0
3 37633 2 1
4 37631 4 1
5 37631 4 1
6 37629 2 5
7 37626 5 5
8 37623 6 7
9 37623 6 7
10 37619 9 8
11 37618 9 9
12 37615 9 12
13 37614 8 14
14 37612 10 14
15 37609 12 15
16 37605 15 16
17 37604 12 20
18 37603 12 21
19 37600 13 23
20 37597 14 25
21 37596 14 26
22 37591 17 28
23 37587 19 30
24 37585 20 31
25 37584 19 33
26 37579 23 34
27 37571 27 38
28 37569 27 40
29 37568 26 42
30 37563 24 49
31 37561 26 49
32 37561 25 50
33 37561 23 52
34 37559 26 51
35 37553 29 54
36 37549 28 59
37 37548 28 60
38 37545 24 67
39 37542 22 72
40 37544 20 72
41 37543 18 75
42 37542 17 77
43 37546 13 77
44 37546 10 80
45 37545 8 83
46 37546 8 82
47 37546 8 82
48 37546 7 83
49 37548 7 81
50 37548 7 81
51 37550 8 78
52 37551 8 77
53 37553 8 75
54 37553 7 76
55 37552 6 78
56 37553 5 78
57 37552 5 79
58 37552 4 80
59 37551 6 79
60 37553 6 77
61 37554 6 76
62 37557 6 73
63 37558 6 72
64 37559 7 70
65 37559 6 71
66 37556 8 72
67 37553 9 74
68 37553 9 74
69 37554 8 74
70 37551 11 74
71 37552 10 74
72 37549 11 76
73 37548 9 79
74 37548 9 79
75 37548 9 79
76 37550 9 77
77 37550 8 78
78 37553 7 76
79 37555 7 74
80 37554 8 74
81 37554 8 74
82 37557 8 71
83 37557 10 69
84 37557 7 72
85 37557 8 71
86 37558 9 69
87 37554 12 70
88 37551 13 72
89 37550 15 71
90 37551 15 70
91 37549 13 74
92 37546 16 74
93 37545 14 77
94 37545 15 76
95 37544 13 79
96 37545 12 79
97 37543 14 79
98 37542 14 80
99 37541 14 81
100 37538 15 83
101 37538 15 83
102 37538 14 84
103 37536 14 86
104 37533 15 88
105 37533 16 87
106 37533 19 84
107 37533 13 90
108 37534 11 91
109 37538 10 88
110 37539 11 86
111 37542 10 84
112 37539 10 87
113 37539 9 88
114 37537 8 91
115 37536 10 90
116 37534 12 90
117 37535 11 90
118 37534 12 90
119 37535 12 89
120 37537 11 88
121 37534 16 86
122 37533 18 85
123 37533 18 85
124 37532 20 84
125 37530 20 86
126 37531 20 85
127 37529 20 87
128 37526 20 90
129 37525 20 91
130 37522 22 92
131 37521 21 94
132 37521 24 91
133 37517 23 96
134 37517 24 95
135 37511 30 95
136 37507 34 95
137 37505 34 97
138 37500 35 101
139 37493 40 103
140 37486 44 106
141 37484 41 111
142 37479 43 114
143 37478 40 118
144 37474 38 124
145 37468 38 130
146 37464 35 137
147 37462 33 141
148 37453 39 144
149 37453 43 140
150 37449 42 145
151 37441 47 148
152 37441 47 148
153 37435 46 155
154 37429 48 159
155 37426 45 165
156 37427 42 167
157 37414 50 172
158 37412 46 178
159 37403 53 180
160 37396 52 188
161 37390 54 192
162 37384 53 199
163 37382 50 204
164 37375 52 209
165 37364 55 217
166 37363 49 224
167 37362 45 229
168 37365 45 226
169 37359 48 229
170 37361 48 227
171 37358 49 229
172 37357 49 230
173 37352 50 234
174 37349 48 239
175 37349 44 243
176 37353 46 237
177 37355 44 237
178 37355 45 236
179 37350 47 239
180 37349 48 239
181 37352 45 239
182 37346 48 242
183 37343 47 246
184 37344 46 246
185 37345 47 244
186 37352 39 245
187 37344 37 255
188 37347 36 253
189 37343 40 253
190 37348 36 252
191 37345 37 254
192 37347 39 250
193 37344 39 253
194 37343 38 255
195 37342 38 256
196 37336 44 256
197 37333 48 255
198 37328 52 256
199 37329 47 260
200 37319 49 268
201 37317 49 270
202 37321 49 266
203 37317 51 268
204 37320 53 263
205 37310 57 269
206 37313 55 268
207 37310 56 270
208 37305 56 275
209 37299 55 282
210 37302 54 280
211 37298 53 285
212 37295 55 286
213 37295 56 285
214 37290 57 289
215 37279 60 297
216 37280 58 298
217 37281 54 301
218 37281 57 298
219 37277 62 297
220 37276 63 297
221 37268 70 298
222 37260 64 312
223 37260 66 310
224 37250 73 313
225 37243 74 319
226 37238 76 322
227 37230 75 331
228 37227 74 335
229 37226 73 337
230 37221 75 340
231 37218 76 342
232 37217 74 345
233 37212 75 349
234 37214 76 346
235 37210 78 348
236 37200 82 354
237 37190 83 363
238 37181 88 367
239 37170 97 369
240 37165 98 373
241 37158 101 377
242 37151 94 391
243 37140 100 396
244 37140 95 401
245 37126 99 411
246 37115 91 430
247 37107 91 438
248 37099 94 443
249 37092 98 446
250 37097 86 453
251 37081 90 465
252 37075 89 472
253 37052 102 482
254 37051 100 485
255 37046 97 493
256 37039 102 495
257 37035 96 505
258 37023 107 506
259 37007 114 515
260 36996 126 514
261 36982 130 524
262 36971 122 543
263 36965 116 555
264 36960 116 560
265 36968 112 556
266 36959 109 568
267 36960 102 574
268 36966 95 575
269 36967 95 574
270 36957 98 581
271 36944 101 591
272 36933 108 595
273 36937 104 595
274 36929 105 602
275 36925 110 601
276 36919 107 610
277 36908 103 625
278 36904 103 629
279 36900 104 632
280 36886 108 642
281 36889 108 639
282 36886 98 652
283 36876 103 657
284 36878 99 659
285 36877 100 659
286 36880 100 656
287 36887 102 647
288 36885 96 655
289 36879 95 662
290 36879 94 663
291 36876 99 661
292 36874 101 661
293 36872 105 659
294 36869 108 659
295 36859 110 667
296 36867 104 665
297 36869 107 660
298 36867 108 661
299 36861 116 659
300 36849 123 664
301 36841 122 673
302 36835 131 670
303 36838 133 665
304 36831 134 671
305 36833 126 677
306 36827 134 675
307 36818 140 678
308 36808 141 687
309 36799 145 692
310 36799 149 688
311 36793 141 702
312 36783 134 719
313 36777 131 728
314 36767 130 739
315 36761 131 744
316 36750 138 748
317 36738 139 759
318 36725 145 766
319 36724 144 768
320 36716 144 776
321 36718 136 782
322 36715 133 788
323 36711 132 793
324 36711 125 800
325 36710 125 801
326 36706 131 799
327 36707 134 795
328 36692 145 799
329 36689 156 791
330 36676 166 794
331 36674 164 798
332 36652 173 811
333 36644 167 825
334 36630 169 837
335 36625 162 849
336 36623 156 857
337 36621 165 850
338 36622 167 847
339 36620 157 859
340 36618 164 854
341 36608 173 855
342 36598 166 872
343 36579 178 879
344 36564 188 884
345 36555 192 889
346 36539 201 896
347 36521 213 902
348 36511 215 910
349 36502 217 917
350 36483 221 932
351 36470 220 946
352 36459 202 975
353 36440 210 986
354 36438 208 990
355 36429 205 1002
356 36421 193 1022
357 36435 189 1012
358 36430 190 1016
359 36428 189 1019
360 36415 190 1031
361 36406 203 1027
362 36393 204 1039
363 36379 208 1049
364 36385 198 1053
365 36387 193 1056
366 36365 198 1073
367 36362 196 1078
368 36365 185 1086
369 36360 182 1094
370 36365 180 1091
371 36365 177 1094
372 36374 167 1095
373 36371 159 1106
374 36372 163 1101
375 36376 164 1096
376 36367 172 1097
377 36367 174 1095
378 36364 163 1109
379 36353 170 1113
380 36347 171 1118
381 36345 165 1126
382 36339 180 1117
383 36326 185 1125
384 36327 180 1129
385 36322 199 1115
386 36320 194 1122
387 36331 178 1127
388 36318 191 1127
389 36317 191 1128
390 36316 194 1126
391 36323 183 1130
392 36314 186 1136
393 36288 194 1154
394 36281 197 1158
395 36283 191 1162
396 36265 196 1175
397 36261 196 1179
398 36268 196 1172
399 36255 204 1177
400 36241 199 1196
401 36229 190 1217
402 36219 192 1225
403 36206 188 1242
404 36216 189 1231
405 36216 188 1232
406 36218 176 1242
407 36221 168 1247
408 36222 160 1254
409 36227 148 1261
410 36230 147 1259
411 36236 139 1261
412 36234 141 1261
413 36235 142 1259
414 36227 149 1260
415 36237 155 1244
416 36236 159 1241
417 36251 149 1236
418 36256 144 1236
419 36262 144 1230
420 36258 149 1229
421 36269 154 1213
422 36286 157 1193
423 36276 154 1206
424 36278 151 1207
425 36301 137 1198
426 36310 136 1190
427 36319 141 1176
428 36318 134 1184
429 36322 132 1182
430 36335 133 1168
431 36333 134 1169
432 36337 136 1163
433 36341 140 1155
434 36350 140 1146
435 36356 143 1137
436 36360 143 1133
437 36368 142 1126
438 36367 147 1122
439 36379 147 1110
440 36383 148 1105
441 36396 134 1106
442 36398 138 1100
443 36399 134 1103
444 36404 140 1092
445 36398 145 1093
446 36400 139 1097
447 36394 148 1094
448 36393 142 1101
449 36395 146 1095
450 36398 158 1080
451 36391 165 1080
452 36377 162 1097
453 36367 165 1104
454 36370 167 1099
455 36362 172 1102
456 36341 193 1102
457 36336 193 1107
458 36324 190 1122
459 36318 179 1139
460 36308 185 1143
461 36305 179 1152
462 36300 182 1154
463 36295 180 1161
464 36302 173 1161
465 36303 172 1161
466 36296 174 1166
467 36295 166 1175
468 36301 171 1164
469 36295 165 1176
470 36301 160 1175
471 36297 163 1176
472 36279 174 1183
473 36273 178 1185
474 36261 185 1190
475 36257 185 1194
476 36255 181 1200
477 36245 197 1194
478 36245 203 1188
479 36227 201 1208
480 36215 201 1220
481 36200 198 1238
482 36191 198 1247
483 36186 196 1254
484 36171 199 1266
485 36167 202 1267
486 36177 192 1267
487 36178 181 1277
488 36163 190 1283
489 36150 191 1295
490 36148 200 1288
491 36142 195 1299
492 36140 199 1297
493 36140 203 1293
494 36130 208 1298
495 36131 202 1303
496 36136 203 1297
497 36127 207 1302
498 36121 211 1304
499 36137 208 1291
500 36124 216 1296
501 36131 212 1293
502 36124 200 1312
503 36118 203 1315
504 36106 208 1322
505 36110 198 1328
506 36104 208 1324
507 36105 206 1325
508 36102 196 1338
509 36094 200 1342
510 36093 196 1347
511 36096 209 1331
512 36100 216 1320
513 36085 225 1326
514 36080 225 1331
515 36070 223 1343
516 36068 212 1356
517 36060 218 1358
518 36064 218 1354
519 36070 214 1352
520 36073 203 1360
521 36059 205 1372
522 36049 210 1377
523 36053 208 1375
524 36047 204 1385
525 36044 202 1390
526 36039 206 1391
527 36042 200 1394
528 36030 213 1393
529 36022 213 1401
530 36020 212 1404
531 36012 222 1402
532 36003 232 1401
533 35994 225 1417
534 35993 229 1414
535 35988 224 1424
536 35977 224 1435
537 35963 232 1441
538 35956 234 1446
539 35924 251 1461
540 35899 262 1475
541 35887 268 1481
542 35864 292 1480
543 35846 301 1489
544 35831 295 1510
545 35821 290 1525
546 35814 289 1533
547 35792 297 1547
548 35797 286 1553
549 35770 304 1562
550 35750 300 1586
551 35728 306 1602
552 35712 305 1619
553 35693 299 1644
554 35686 296 1654
555 35662 307 1667
556 35642 324 1670
