0 0
1 1
2 6
3 15
4 69
5 223
6 636
7 1454
8 3050
9 5339
10 8402
11 12289
12 16434
13 20231
14 23305
15 24828
16 25260
17 23699
18 21001
19 17297
20 14024
21 10485
22 7792
23 5284
24 3509
25 2274
26 1353
27 805
28 433
29 217
30 122
31 76
32 46
33 22
34 13
35 2
36 3
37 1
38 0 
39 0 
40 0 
41 0 
42 0 
43 0 
44 0 
45 0 
46 0 
47 0 
48 0 
49 0 
50 0 
51 0 
52 0 
53 0 
54 0 
55 0 
56 0 
57 0 
58 0 
59 0 
60 0 
