0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 1
12 5
13 15
14 41
15 79
16 184
17 320
18 585
19 1000
20 1518
21 2438
22 3566
23 4897
24 6880
25 8747
26 10899
27 12857
28 14726
29 15962
30 17281
31 17852
32 17493
33 17154
34 15748
35 14662
36 13143
37 11395
38 9461
39 7798
40 6222
41 4792
42 3574
43 2693
44 1941
45 1312
46 940
47 636
48 445
49 280
50 178
51 97
52 68
53 42
54 26
55 16
56 14
57 8
58 4
59 0
60 2
61 1
62 0
63 2
