0 9999 1 0
1 9999 1 0
2 9998 2 0
3 9995 5 0
4 9989 9 2
5 9988 9 3
6 9985 10 5
7 9985 9 6
8 9984 10 6
9 9978 15 7
10 9973 17 10
11 9973 14 13
12 9965 20 15
13 9962 21 17
14 9954 26 20
15 9949 25 26
16 9946 23 31
17 9945 22 33
18 9938 27 35
19 9932 29 39
20 9926 26 48
21 9923 27 50
22 9910 34 56
23 9905 33 62
24 9900 35 65
25 9894 32 74
26 9890 33 77
27 9888 33 79
28 9886 31 83
29 9881 31 88
30 9878 23 99
31 9871 27 102
32 9865 26 109
33 9855 32 113
34 9851 30 119
35 9847 33 120
36 9843 34 123
37 9835 35 130
38 9827 36 137
39 9826 34 140
40 9820 37 143
41 9814 34 152
42 9804 38 158
43 9799 39 162
44 9785 44 171
45 9781 45 174
46 9770 48 182
47 9763 43 194
48 9757 44 199
49 9751 43 206
50 9738 52 210
51 9728 55 217
52 9723 59 218
53 9714 60 226
54 9701 63 236
55 9692 61 247
56 9685 59 256
57 9673 62 265
58 9665 62 273
59 9655 70 275
60 9641 73 286
61 9627 80 293
62 9607 88 305
63 9594 88 318
64 9576 86 338
65 9568 80 352
66 9557 83 360
67 9543 92 365
68 9533 92 375
69 9524 92 384
70 9513 93 394
71 9511 87 402
72 9504 82 414
73 9500 78 422
74 9497 75 428
75 9487 77 436
76 9469 86 445
77 9445 97 458
78 9442 87 471
79 9423 93 484
80 9411 87 502
81 9394 91 515
82 9385 86 529
83 9380 81 539
84 9379 73 548
85 9369 83 548
86 9360 84 556
87 9358 90 552
88 9334 98 568
89 9328 97 575
90 9325 92 583
91 9320 93 587
92 9315 94 591
93 9303 100 597
94 9293 97 610
95 9282 95 623
96 9264 108 628
97 9248 99 653
98 9233 105 662
99 9217 107 676
100 9194 113 693
101 9185 108 707
102 9169 110 721
103 9147 123 730
104 9126 128 746
105 9113 126 761
106 9087 139 774
107 9066 142 792
108 9044 144 812
109 9030 135 835
110 9009 137 854
111 8982 149 869
112 8962 155 883
113 8954 154 892
114 8932 161 907
115 8910 154 936
116 8876 165 959
117 8849 164 987
118 8826 168 1006
119 8808 176 1016
120 8786 171 1043
121 8775 164 1061
122 8766 160 1074
123 8751 163 1086
124 8726 165 1109
125 8700 175 1125
126 8676 181 1143
127 8643 189 1168
128 8612 200 1188
129 8583 207 1210
130 8546 213 1241
131 8523 214 1263
132 8501 222 1277
133 8470 236 1294
134 8426 261 1313
135 8390 257 1353
136 8352 265 1383
137 8320 278 1402
138 8287 281 1432
139 8247 293 1460
140 8204 288 1508
141 8159 292 1549
142 8118 300 1582
143 8067 315 1618
144 8029 327 1644
145 7967 336 1697
146 7921 338 1741
147 7887 333 1780
148 7838 336 1826
149 7801 336 1863
150 7758 328 1914
151 7718 318 1964
152 7680 322 1998
153 7647 308 2045
154 7602 332 2066
155 7572 331 2097
156 7546 311 2143
157 7509 317 2174
158 7480 328 2192
