0 9999 0 1 0
1 9998 1 1 0
2 9998 0 1 1
3 9998 0 1 1
4 9997 1 1 1
5 9997 1 1 1
6 9997 1 0 2
7 9997 1 0 2
8 9997 1 0 2
9 9997 0 1 2
10 9996 1 1 2
11 9996 0 2 2
12 9995 1 2 2
13 9994 2 2 2
14 9994 2 1 3
15 9994 2 1 3
16 9994 2 1 3
17 9994 1 2 3
18 9994 1 2 3
19 9994 1 2 3
20 9994 1 2 3
21 9992 3 2 3
22 9992 3 2 3
23 9991 3 3 3
24 9989 5 3 3
25 9989 5 3 3
26 9987 5 5 3
27 9984 6 7 3
28 9983 7 6 4
29 9982 7 5 6
30 9982 6 5 7
31 9982 5 6 7
32 9981 5 5 9
33 9981 4 5 10
34 9981 3 5 11
35 9980 4 3 13
36 9979 5 2 14
37 9979 4 2 15
38 9979 4 1 16
39 9979 2 3 16
40 9976 5 3 16
41 9976 5 3 16
42 9976 3 5 16
43 9975 3 4 18
44 9975 2 4 19
45 9971 6 4 19
46 9969 7 5 19
47 9968 4 9 19
48 9964 8 9 19
49 9964 8 8 20
50 9964 8 6 22
51 9964 8 5 23
52 9963 8 6 23
53 9963 7 3 27
54 9963 6 4 27
55 9963 6 3 28
56 9962 5 5 28
57 9961 5 6 28
58 9960 6 5 29
59 9960 5 5 30
60 9960 4 3 33
61 9960 4 2 34
62 9960 1 5 34
63 9960 1 3 36
64 9959 2 3 36
65 9957 4 2 37
66 9957 3 2 38
67 9956 4 2 38
68 9956 3 3 38
69 9956 3 3 38
70 9956 3 3 38
71 9953 4 5 38
72 9952 5 4 39
73 9951 5 5 39
74 9951 5 3 41
75 9951 4 3 42
76 9946 8 4 42
77 9946 4 6 44
78 9944 5 5 46
79 9942 7 4 47
80 9941 8 4 47
81 9939 8 6 47
82 9939 7 6 48
83 9938 6 8 48
84 9937 6 8 49
85 9935 7 9 49
86 9934 7 8 51
87 9933 6 10 51
88 9932 7 10 51
89 9926 9 13 52
90 9923 11 10 56
91 9919 12 12 57
92 9915 14 12 59
93 9913 14 11 62
94 9909 13 13 65
95 9907 12 12 69
96 9905 11 14 70
97 9904 9 14 73
98 9902 11 11 76
99 9902 10 12 76
100 9901 10 11 78
101 9899 9 13 79
102 9897 11 13 79
103 9895 11 10 84
104 9894 10 10 86
105 9893 10 9 88
106 9893 6 10 91
107 9892 6 10 92
108 9889 8 9 94
109 9886 6 14 94
110 9883 8 11 98
111 9882 9 8 101
112 9880 10 8 102
113 9879 8 10 103
114 9876 11 8 105
115 9874 13 7 106
116 9872 13 8 107
117 9869 13 11 107
118 9868 11 12 109
119 9867 10 13 110
120 9864 13 12 111
121 9861 13 13 113
122 9858 14 12 116
123 9856 13 11 120
124 9854 11 12 123
125 9854 10 10 126
126 9849 12 12 127
127 9847 13 11 129
128 9844 14 10 132
129 9842 12 12 134
130 9840 14 9 137
131 9837 15 9 139
132 9833 18 9 140
133 9833 17 8 142
134 9832 15 10 143
135 9832 12 12 144
136 9831 12 11 146
137 9829 11 10 150
138 9829 9 10 152
139 9826 9 13 152
140 9823 12 9 156
141 9821 12 10 157
142 9820 11 11 158
143 9820 9 9 162
144 9817 9 12 162
145 9814 10 11 165
146 9812 9 11 168
147 9811 9 8 172
148 9808 10 7 175
149 9808 9 6 177
150 9807 8 8 177
151 9803 10 8 179
152 9799 8 12 181
153 9796 10 11 183
154 9794 11 9 186
155 9791 12 10 187
156 9789 14 9 188
157 9787 13 11 189
158 9784 13 13 190
159 9782 14 14 190
160 9779 13 14 194
161 9774 15 15 196
162 9771 15 14 200
163 9771 9 15 205
164 9768 12 14 206
165 9764 13 14 209
166 9763 12 15 210
167 9761 11 15 213
168 9750 16 19 215
169 9748 14 19 219
170 9744 14 19 223
171 9742 13 20 225
172 9738 15 20 227
173 9738 14 17 231
174 9737 13 17 233
175 9733 13 20 234
176 9731 12 16 241
177 9728 11 17 244
178 9725 11 20 244
179 9721 13 21 245
180 9719 14 17 250
181 9717 15 18 250
182 9714 17 17 252
183 9713 15 20 252
184 9711 15 19 255
185 9708 15 20 257
186 9705 15 21 259
187 9701 15 23 261
188 9700 10 27 263
189 9693 14 27 266
190 9689 15 27 269
191 9688 15 27 270
192 9683 18 26 273
193 9680 19 23 278
194 9677 20 22 281
195 9675 17 25 283
196 9667 18 25 290
197 9664 18 26 292
198 9664 16 25 295
199 9663 15 25 297
200 9656 20 23 301
201 9652 22 18 308
202 9645 23 21 311
203 9641 22 25 312
204 9638 21 27 314
205 9637 22 22 319
206 9634 23 23 320
207 9630 23 21 326
208 9627 19 25 329
209 9624 22 18 336
210 9622 20 18 340
211 9618 19 20 343
212 9611 21 22 346
213 9605 21 24 350
214 9600 24 20 356
215 9598 16 26 360
216 9588 21 26 365
217 9584 24 26 366
218 9577 25 27 371
219 9572 24 32 372
220 9565 27 31 377
221 9564 23 36 377
222 9559 26 36 379
223 9554 27 29 390
224 9549 32 23 396
225 9544 32 24 400
226 9541 29 25 405
227 9535 29 28 408
228 9531 27 26 416
229 9523 28 29 420
230 9516 31 30 423
231 9511 28 33 428
232 9507 28 31 434
233 9505 24 31 440
234 9500 24 30 446
235 9496 26 28 450
236 9495 23 27 455
237 9494 19 26 461
238 9486 24 26 464
239 9480 26 22 472
240 9473 25 23 479
241 9467 26 20 487
242 9465 23 20 492
243 9458 24 21 497
244 9453 26 18 503
245 9450 24 20 506
246 9443 25 21 511
247 9440 23 23 514
248 9438 22 21 519
249 9434 21 23 522
250 9429 22 23 526
251 9429 17 21 533
252 9428 17 20 535
253 9425 16 22 537
254 9422 17 23 538
255 9416 17 24 543
256 9414 15 21 550
257 9411 18 18 553
258 9407 19 17 557
259 9405 15 20 560
260 9399 18 18 565
261 9396 19 19 566
262 9391 21 19 569
263 9389 21 18 572
264 9386 18 21 575
265 9383 20 20 577
266 9381 16 23 580
267 9377 17 22 584
268 9372 18 24 586
269 9370 19 22 589
270 9365 20 22 593
271 9360 23 20 597
272 9356 23 21 600
273 9353 22 23 602
274 9350 19 27 604
275 9344 20 28 608
276 9339 23 27 611
277 9334 21 27 618
278 9327 24 25 624
279 9325 24 23 628
280 9324 20 23 633
281 9320 19 26 635
282 9318 17 21 644
283 9316 19 18 647
284 9311 21 20 648
285 9308 18 25 649
286 9305 18 24 653
287 9304 14 23 659
288 9297 19 22 662
289 9293 22 19 666
290 9291 19 22 668
291 9288 16 25 671
292 9282 20 24 674
293 9278 20 23 679
294 9277 20 19 684
295 9273 20 19 688
296 9268 17 25 690
297 9266 16 24 694
298 9260 19 23 698
299 9260 17 23 700
300 9257 18 20 705
301 9253 17 22 708
302 9248 17 21 714
303 9244 18 21 717
304 9240 19 21 720
305 9237 18 21 724
306 9233 18 21 728
307 9231 18 22 729
308 9226 19 21 734
309 9224 20 20 736
310 9218 19 24 739
311 9215 17 27 741
312 9212 18 28 742
313 9208 21 24 747
314 9203 23 25 749
315 9199 21 26 754
316 9196 23 27 754
317 9192 24 24 760
318 9189 21 25 765
319 9188 17 26 769
320 9187 17 24 772
321 9180 20 22 778
322 9176 21 24 779
323 9172 20 23 785
324 9164 22 25 789
325 9159 24 22 795
326 9155 22 25 798
327 9147 25 24 804
328 9144 24 24 808
329 9141 24 20 815
330 9137 23 25 815
331 9134 21 25 820
332 9127 23 25 825
333 9121 25 24 830
334 9114 24 30 832
335 9108 27 26 839
336 9106 25 26 843
337 9102 27 22 849
338 9100 23 23 854
339 9095 24 22 859
340 9090 24 24 862
341 9085 24 27 864
342 9082 19 32 867
343 9081 16 31 872
344 9077 17 27 879
345 9073 17 28 882
346 9070 14 25 891
347 9064 19 23 894
348 9058 20 26 896
349 9054 22 23 901
350 9049 18 28 905
351 9046 16 27 911
352 9038 19 28 915
353 9034 18 30 918
354 9030 20 28 922
355 9026 20 25 929
356 9021 21 25 933
357 9015 22 27 936
358 9014 19 28 939
359 9007 22 30 941
360 9001 24 31 944
361 8994 22 32 952
362 8992 20 30 958
363 8987 19 30 964
364 8983 21 27 969
365 8977 25 23 975
366 8975 20 25 980
367 8967 24 27 982
368 8964 23 27 986
369 8959 26 27 988
370 8956 24 25 995
371 8951 23 26 1000
372 8945 21 27 1007
373 8938 23 29 1010
374 8933 21 31 1015
375 8925 23 32 1020
376 8919 24 32 1025
377 8916 23 34 1027
378 8911 24 32 1033
379 8906 24 26 1044
380 8897 25 30 1048
381 8889 29 24 1058
382 8881 30 27 1062
383 8874 34 27 1065
384 8869 35 27 1069
385 8866 30 28 1076
386 8860 34 22 1084
387 8857 32 23 1088
388 8852 33 23 1092
389 8850 31 22 1097
390 8849 27 24 1100
391 8841 28 27 1104
392 8835 29 27 1109
393 8826 27 33 1114
394 8819 33 30 1118
395 8814 32 30 1124
396 8811 28 32 1129
397 8807 27 33 1133
398 8799 29 32 1140
399 8794 29 30 1147
400 8791 30 25 1154
401 8785 29 30 1156
402 8779 32 28 1161
403 8776 30 27 1167
404 8773 29 28 1170
405 8768 30 26 1176
406 8764 30 26 1180
407 8758 32 24 1186
408 8754 31 27 1188
409 8751 28 28 1193
410 8743 29 31 1197
411 8735 33 28 1204
412 8729 32 30 1209
413 8725 30 28 1217
414 8719 32 27 1222
415 8710 34 28 1228
416 8701 36 34 1229
417 8698 34 32 1236
418 8688 36 34 1242
419 8679 35 40 1246
420 8671 35 43 1251
421 8662 39 45 1254
422 8654 39 39 1268
423 8651 40 32 1277
424 8646 34 37 1283
425 8639 33 40 1288
426 8633 31 38 1298
427 8628 33 32 1307
428 8623 30 39 1308
429 8614 35 36 1315
430 8605 32 40 1323
431 8601 30 41 1328
432 8595 31 45 1329
433 8591 33 42 1334
434 8587 33 43 1337
435 8579 35 43 1343
436 8577 30 42 1351
437 8571 24 46 1359
438 8560 25 46 1369
439 8550 32 43 1375
440 8544 31 43 1382
441 8537 32 41 1390
442 8525 35 45 1395
443 8519 34 39 1408
444 8517 30 34 1419
445 8513 31 30 1426
446 8510 29 29 1432
447 8506 26 33 1435
448 8503 25 30 1442
449 8494 24 35 1447
450 8484 28 38 1450
451 8478 29 39 1454
452 8471 29 41 1459
453 8459 34 41 1466
454 8454 31 42 1473
455 8448 31 38 1483
456 8442 26 38 1494
457 8435 28 38 1499
458 8428 28 39 1505
459 8421 26 39 1514
460 8418 22 44 1516
461 8412 23 38 1527
462 8406 26 35 1533
463 8402 23 34 1541
464 8396 23 34 1547
465 8391 25 30 1554
466 8386 23 30 1561
467 8382 19 33 1566
468 8381 17 33 1569
469 8376 20 19 1585
470 8370 24 20 1586
471 8367 23 22 1588
472 8366 22 22 1590
473 8365 19 24 1592
474 8360 23 21 1596
475 8358 23 20 1599
476 8354 22 20 1604
477 8351 24 17 1608
478 8346 26 19 1609
479 8344 22 18 1616
480 8341 19 21 1619
481 8339 18 19 1624
482 8332 16 23 1629
483 8328 19 22 1631
484 8324 21 20 1635
485 8322 21 15 1642
486 8321 17 17 1645
487 8319 12 21 1648
488 8313 15 19 1653
489 8308 18 20 1654
490 8303 21 21 1655
491 8296 25 21 1658
492 8290 25 20 1665
493 8286 22 23 1669
494 8278 26 21 1675
495 8275 21 26 1678
496 8269 24 23 1684
497 8266 20 23 1691
498 8262 18 24 1696
499 8256 24 21 1699
500 8250 26 22 1702
501 8248 24 21 1707
502 8244 22 20 1714
503 8242 20 21 1717
504 8234 25 22 1719
505 8231 21 25 1723
506 8227 22 22 1729
507 8219 22 24 1735
508 8215 22 25 1738
509 8211 26 20 1743
510 8209 22 18 1751
511 8207 20 16 1757
512 8202 23 13 1762
513 8197 23 17 1763
514 8195 21 19 1765
515 8190 21 20 1769
516 8185 23 22 1770
517 8180 25 22 1773
518 8176 25 19 1780
519 8171 26 18 1785
520 8167 24 21 1788
521 8163 24 20 1793
522 8161 25 19 1795
523 8158 22 20 1800
524 8153 24 19 1804
525 8147 27 22 1804
526 8141 28 24 1807
527 8137 27 25 1811
528 8129 31 24 1816
529 8123 30 23 1824
530 8116 28 28 1828
531 8111 24 33 1832
532 8102 27 35 1836
533 8096 27 36 1841
534 8091 28 33 1848
535 8087 24 36 1853
536 8074 34 34 1858
537 8068 36 30 1866
538 8063 37 27 1873
539 8061 33 26 1880
540 8055 33 25 1887
541 8050 25 29 1896
542 8045 21 29 1905
543 8040 24 26 1910
544 8031 28 26 1915
545 8028 25 28 1919
546 8025 25 27 1923
547 8018 26 30 1926
548 8011 25 32 1932
549 8005 28 31 1936
550 8002 25 30 1943
551 7991 31 28 1950
552 7986 29 27 1958
553 7983 28 27 1962
554 7973 34 27 1966
555 7967 34 30 1969
556 7961 36 31 1972
557 7957 31 32 1980
558 7944 38 33 1985
559 7938 36 34 1992
560 7930 37 33 2000
561 7925 35 38 2002
562 7916 35 41 2008
563 7907 37 43 2013
564 7902 37 41 2020
565 7897 33 43 2027
566 7880 40 50 2030
567 7872 40 48 2040
568 7859 43 53 2045
569 7850 50 44 2056
570 7843 52 44 2061
571 7837 51 40 2072
572 7834 45 43 2078
573 7823 50 45 2082
574 7817 47 46 2090
575 7806 48 46 2100
576 7790 54 49 2107
577 7780 50 53 2117
578 7768 51 59 2122
579 7763 50 60 2127
580 7755 50 54 2141
581 7745 49 57 2149
582 7737 46 63 2154
